periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,61,55,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,651,626,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,82,78,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,266,227,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,21,16,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,236,173,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,203,191,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,47,46,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,207,205,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,14597,13433,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,0,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,6,6,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,203,192,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,24,17,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,38,31,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,24,23,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,3,1,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,83,77,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,43,16,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,0,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,27,25,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,4,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,0,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,0,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,52,52,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,10,7,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,277,249,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,196,176,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,51,47,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,46,43,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,48,46,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,0,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,30,26,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,85,82,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,659,659,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,7808,7212,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,21,20,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,23,22,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,2,2,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,70,67,150801,LIMA,HUAURA,HUACHO,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,12,11,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,451,423,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,347,273,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,83,78,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,153,139,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,35,33,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,19,15,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,34,32,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,186,93,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,73,62,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,17591,11977,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,1,0,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,43,29,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,16,11,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,82,77,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,24,24,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,1,1,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,42,42,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,141,138,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,14,14,110101,ICA,ICA,ICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,15,15,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,35,32,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,632,567,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,492,355,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,70,59,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,148,127,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,62,60,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,3,2,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,27,23,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,243,236,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,46,44,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,225,225,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,4035,4000,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,,15831,12818,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,20,20,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,4,4,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,8,4,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,9,9,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,3,3,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,100,97,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,22,22,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,44,44,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,32,32,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,5,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,8,8,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,JUNIN,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,40,40,120114,JUNIN,HUANCAYO,EL TAMBO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,31,11,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,26,19,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,407,274,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,634,372,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,80,69,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,564,339,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,23,12,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,176,170,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,32,30,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CIBERDELINCUENCIA,833,720,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,333,268,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,94,94,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,29,29,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,101,90,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1527,1483,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,,20537,16861,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,2,1,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,7,7,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,25,15,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,5,5,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,24,24,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,37,37,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,2,2,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LA LIBERTAD,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,179,179,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,15,12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,108,86,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1395,864,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,773,509,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,131,108,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,208,162,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,52,29,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,82,77,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,3,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,66,55,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,274,250,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,62,61,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,138,136,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3092,2641,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
ENERO - MAYO,2026,08/06/2026,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,34604,28662,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,23/06/2026
