periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,325,325,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,233,223,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,6,6,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,,131,129,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,,27,27,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,6,6,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,126,110,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,11,10,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,22,22,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,,811,791,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,18,16,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,185,183,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,212,203,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,142,141,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,183,179,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,36,34,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,49,47,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,7,7,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,38,37,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,392,392,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,97,97,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,12287,8805,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,5,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,12,12,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,12,12,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,1,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,5,5,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,35,35,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,360,329,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,1,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,CONSULTAS,,45,45,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,DENUNCIA,,20,20,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,7,7,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,22,22,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAÑETE,SUPERIOR,PENAL,PENAL,QUEJAS,,159,159,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,321,262,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,69,44,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1153,1003,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,833,679,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,426,387,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,443,409,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,89,69,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,139,121,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,1,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,1159,1156,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,818,749,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,318,300,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,120,120,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,54,51,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TURISMO,173,172,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,4303,3737,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,35789,32422,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,17,15,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,20,11,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,4,4,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,686,649,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,3,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,150,144,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,3,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,57,55,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,3,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,68,66,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,440,423,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,51,51,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,35,29,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1449,1385,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,186,162,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,282,250,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,DENUNCIA,,168,167,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,9,8,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,79,71,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,,1564,1400,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,58,58,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,237,234,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,139,135,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,52,52,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,55,53,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,15,15,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,6,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,25,25,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,196,196,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,93,93,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,649,648,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,5193,5129,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,6,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,27,25,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,380,380,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,18,17,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,11,11,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,12,12,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,65,65,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,202,202,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,,49,49,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,,8,8,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,5,5,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,11,10,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,9,9,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,,260,260,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,72,67,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,445,391,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,608,588,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,800,696,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,373,356,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,970,928,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,158,152,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,473,458,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,3,3,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,254,254,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,403,331,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,397,394,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,301,300,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,53,51,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,247,245,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
